TouchButtons,LeftIndexTrigger,RightIndexTrigger,LeftHandTrigger,RightHandTrigger,LeftTouchPosX,LeftTouchPosY,LeftTouchPosZ,LeftTouchOrientationW,LeftTouchOrientationX,LeftTouchOrientationY,LeftTouchOrientationZ,RightTouchPosX,RightTouchPosY,RightTouchPosZ,RightTouchOrientationW,RightTouchOrientationX,RightTouchOrientationY,RightTouchOrientationZ,HeadPosX,HeadPosY,HeadPosZ,HeadOrientationW,HeadOrientationX,HeadOrientationY,HeadOrientationZ,time
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224318,-0.80129,0.261793,0.653778,-0.738106,-0.00436384,0.166598,-0.451606,0.0147149,0.281562,0.997507,-0.0691923,-0.0138038,-0.00155894,27.363
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224324,-0.801316,0.261879,0.653276,-0.738365,-0.00349104,0.167438,-0.451548,0.0147287,0.281563,0.997506,-0.0692053,-0.0138031,-0.00149278,27.3794
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224344,-0.801337,0.261624,0.652639,-0.738733,-0.00251609,0.168313,-0.45149,0.014741,0.281568,0.997503,-0.0692483,-0.0137922,-0.00138813,27.3962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224324,-0.801346,0.261466,0.652038,-0.739119,-0.00174901,0.168958,-0.451491,0.0147381,0.281608,0.997499,-0.0693095,-0.0138015,-0.00131616,27.4127
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224352,-0.80136,0.26129,0.651648,-0.739372,-0.00128142,0.169357,-0.451516,0.0147316,0.281662,0.997496,-0.0693528,-0.0138156,-0.00128258,27.4296
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224356,-0.801347,0.261005,0.651311,-0.739575,-0.000886912,0.169773,-0.451503,0.0147468,0.281707,0.997495,-0.0693488,-0.0138538,-0.00127332,27.4463
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224334,-0.801336,0.260966,0.651154,-0.73967,-0.000733034,0.169958,-0.451459,0.0147711,0.281724,0.997499,-0.0692896,-0.0139179,-0.00132939,27.4629
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224358,-0.801341,0.26081,0.65105,-0.739748,-0.00074167,0.170019,-0.451411,0.014795,0.281761,0.997501,-0.0692397,-0.0139926,-0.0014322,27.4793
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.650982,-0.739808,-0.000757051,0.17002,-0.451432,0.0148412,0.281722,0.9975,-0.0692373,-0.0140639,-0.00149417,27.4963
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.650874,-0.739889,-0.000762266,0.170077,-0.45147,0.0148853,0.281687,0.997498,-0.069244,-0.0141771,-0.00153244,27.513
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.650679,-0.740027,-0.000718101,0.170224,-0.451473,0.0148981,0.281749,0.997494,-0.0692713,-0.01434,-0.00156671,27.53
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.650377,-0.740231,-0.000532968,0.170492,-0.451477,0.0148981,0.28184,0.99749,-0.0692874,-0.0144984,-0.00160602,27.5459
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649973,-0.740482,-0.00017958,0.170943,-0.45149,0.0149019,0.28194,0.997491,-0.0692444,-0.0146233,-0.00163121,27.563
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649522,-0.74074,0.000325738,0.171537,-0.451562,0.0149002,0.282095,0.997498,-0.0691301,-0.0147302,-0.00162727,27.5793
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649006,-0.741051,0.000993547,0.172142,-0.451655,0.0149072,0.28228,0.997506,-0.0689845,-0.0148245,-0.00158178,27.5963
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648633,-0.741284,0.00155698,0.172543,-0.451699,0.0149344,0.282429,0.997517,-0.0688199,-0.0149086,-0.00150514,27.6128
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648374,-0.74144,0.00197475,0.172841,-0.451742,0.0149576,0.282576,0.997526,-0.0686696,-0.0149924,-0.00141095,27.6296
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648194,-0.741566,0.00218096,0.172973,-0.451786,0.0149787,0.282725,0.997535,-0.0685129,-0.0150734,-0.00130937,27.646
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648078,-0.741675,0.00208676,0.172943,-0.451898,0.0150148,0.282847,0.997544,-0.0683729,-0.0151545,-0.0011844,27.6628
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648041,-0.741721,0.00183758,0.172889,-0.451976,0.0150318,0.282958,0.99755,-0.0682742,-0.0152095,-0.00109029,27.6796
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648013,-0.74175,0.00153473,0.172867,-0.452002,0.015026,0.283099,0.997555,-0.068187,-0.0152869,-0.00101705,27.6962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648001,-0.741751,0.0013318,0.17291,-0.452023,0.0150124,0.283245,0.997557,-0.0681247,-0.0154086,-0.000980152,27.7127
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648,-0.741734,0.00126835,0.172991,-0.452042,0.0150022,0.283381,0.997556,-0.0681102,-0.0155366,-0.000942153,27.7296
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648009,-0.741717,0.00131226,0.173025,-0.452063,0.014996,0.283518,0.997553,-0.0681392,-0.0156131,-0.000844986,27.7459
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648059,-0.741696,0.00142354,0.172928,-0.452075,0.01498,0.283656,0.997548,-0.0682026,-0.0156505,-0.00071233,27.7629
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648227,-0.741608,0.00149232,0.172677,-0.452077,0.0149513,0.283777,0.997543,-0.0682672,-0.0156939,-0.000626354,27.7795
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648465,-0.741468,0.00149361,0.172381,-0.452079,0.0149198,0.283881,0.997541,-0.0682852,-0.0157546,-0.000589855,27.7962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648702,-0.741293,0.00153663,0.172241,-0.452114,0.014911,0.283945,0.997539,-0.0683026,-0.015822,-0.000567238,27.8128
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648919,-0.741098,0.0016853,0.172262,-0.452183,0.0149261,0.283969,0.99754,-0.0682841,-0.0158334,-0.000584085,27.8295
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649179,-0.740866,0.00199352,0.17228,-0.452209,0.014937,0.284006,0.997542,-0.0682686,-0.0157714,-0.000640769,27.8461
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.64931,-0.740768,0.00232351,0.172203,-0.452193,0.0149419,0.284057,0.997545,-0.0682512,-0.0156833,-0.000738975,27.863
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649364,-0.740745,0.00275895,0.172091,-0.452166,0.0149534,0.284102,0.997546,-0.0682432,-0.015632,-0.000854801,27.8794
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649405,-0.740697,0.00318659,0.172135,-0.452129,0.0149979,0.28414,0.997545,-0.068255,-0.0156022,-0.000990427,27.8964
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649524,-0.740498,0.00366044,0.172534,-0.452088,0.0150617,0.284178,0.997545,-0.0682715,-0.0155377,-0.00114703,27.913
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649597,-0.740318,0.00389096,0.173024,-0.452057,0.0150927,0.284213,0.997549,-0.0682338,-0.0154342,-0.00126738,27.93
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649662,-0.740112,0.00406475,0.173659,-0.452028,0.0151239,0.284256,0.99756,-0.0681148,-0.0152468,-0.00136475,27.9464
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649704,-0.739961,0.00422375,0.17414,-0.452,0.0151623,0.284301,0.997573,-0.0679605,-0.0150651,-0.00135254,27.9628
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.64972,-0.739866,0.00443047,0.174481,-0.452003,0.0152368,0.284303,0.997585,-0.0678291,-0.0149217,-0.00131186,27.9793
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649706,-0.739811,0.00474213,0.174752,-0.451999,0.015309,0.284305,0.997592,-0.0677315,-0.0148408,-0.00127302,27.9963
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649736,-0.739756,0.00505226,0.174866,-0.451946,0.01535,0.284357,0.997598,-0.0676417,-0.0148524,-0.00124391,28.0127
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.6498,-0.739665,0.00533707,0.175008,-0.451878,0.0153799,0.284404,0.997604,-0.0675498,-0.0149147,-0.00128552,28.0297
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649809,-0.739595,0.00559799,0.175258,-0.451804,0.0154003,0.284443,0.997606,-0.0674903,-0.0149898,-0.00141155,28.046
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649764,-0.739565,0.0058732,0.175546,-0.4517,0.0154363,0.284505,0.997609,-0.0674328,-0.0150654,-0.00159319,28.0629
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649661,-0.739596,0.0062257,0.175785,-0.451589,0.0154864,0.284561,0.997613,-0.0673619,-0.0150845,-0.00174805,28.0793
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649589,-0.73965,0.00656026,0.175809,-0.451512,0.0155233,0.284581,0.99762,-0.0672552,-0.0150534,-0.00187042,28.0962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649579,-0.73965,0.00689621,0.175834,-0.451445,0.0155471,0.284596,0.997629,-0.067145,-0.0149566,-0.00200495,28.1128
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649588,-0.739615,0.00713504,0.175935,-0.451402,0.0155733,0.284607,0.997635,-0.0670838,-0.0148225,-0.00208801,28.1296
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649559,-0.739574,0.00729191,0.176214,-0.451373,0.0156545,0.284623,0.99764,-0.0670456,-0.0146488,-0.00208201,28.1459
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649468,-0.739586,0.00729589,0.176497,-0.451342,0.015692,0.284642,0.997641,-0.0670616,-0.0145409,-0.00200367,28.1629
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649344,-0.739657,0.00725031,0.176655,-0.451291,0.0156746,0.284665,0.997639,-0.0671086,-0.0144906,-0.00192352,28.1792
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.64926,-0.739729,0.00718924,0.176664,-0.451223,0.0156597,0.284697,0.997635,-0.0671632,-0.0144735,-0.00186684,28.1962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649231,-0.739768,0.00711134,0.176612,-0.451131,0.0156572,0.284713,0.997635,-0.0671557,-0.0144982,-0.00184241,28.2126
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649209,-0.739779,0.00703609,0.176648,-0.450992,0.0156672,0.284728,0.997636,-0.0671369,-0.0145458,-0.0018213,28.2295
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.64921,-0.739738,0.00698921,0.176819,-0.450878,0.0156906,0.284759,0.997636,-0.0671332,-0.0145604,-0.00183608,28.2461
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649186,-0.739748,0.00695818,0.176868,-0.450816,0.0157142,0.284781,0.99764,-0.0670836,-0.014531,-0.00182418,28.2632
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649163,-0.739794,0.00694828,0.176761,-0.450732,0.0157505,0.284796,0.99765,-0.0669438,-0.0144926,-0.0017305,28.2793
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649139,-0.739871,0.00698156,0.176525,-0.450682,0.0157857,0.284754,0.997656,-0.0668501,-0.0145062,-0.0016537,28.2962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649113,-0.739939,0.00699588,0.176331,-0.450632,0.0158239,0.284692,0.997659,-0.0667954,-0.0145737,-0.0016102,28.3127
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649067,-0.739999,0.00691934,0.176257,-0.450557,0.0158534,0.284687,0.99766,-0.0667601,-0.0146464,-0.00154516,28.3295
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649042,-0.740008,0.00676144,0.176316,-0.450467,0.0158816,0.284702,0.997665,-0.0666855,-0.0147023,-0.00145336,28.3459
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649027,-0.740008,0.00656621,0.176377,-0.450362,0.0159099,0.284716,0.99767,-0.0665992,-0.0147367,-0.00137454,28.3629
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649025,-0.74002,0.00645553,0.176338,-0.450239,0.0159089,0.28474,0.997676,-0.066508,-0.014768,-0.00137217,28.3794
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648982,-0.740094,0.0064997,0.176186,-0.450117,0.0159022,0.28477,0.997678,-0.0664705,-0.0147949,-0.00143901,28.3963
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648956,-0.740156,0.00666523,0.176013,-0.449982,0.0159136,0.284805,0.997678,-0.0664603,-0.014803,-0.00152661,28.4126
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648957,-0.740177,0.0068125,0.175914,-0.449835,0.0159236,0.284849,0.997681,-0.0664191,-0.0148072,-0.00157163,28.4297
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.648998,-0.740157,0.00695069,0.175844,-0.449682,0.0159223,0.284908,0.997685,-0.0663475,-0.0148591,-0.0016107,28.4461
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649091,-0.740087,0.0069795,0.175794,-0.449574,0.0158989,0.284973,0.997688,-0.0662693,-0.014956,-0.00167764,28.4632
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649202,-0.740001,0.00691889,0.175748,-0.449442,0.0158783,0.285052,0.99769,-0.0661953,-0.015126,-0.00176567,28.4794
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649277,-0.73997,0.00682163,0.175608,-0.44928,0.0158819,0.28514,0.99769,-0.0661677,-0.0153004,-0.0018296,28.4962
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649341,-0.739976,0.00676289,0.175349,-0.449116,0.0158947,0.285239,0.99769,-0.0661256,-0.0154725,-0.00186696,28.5126
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649419,-0.73997,0.00675989,0.17508,-0.448934,0.0159221,0.28532,0.997692,-0.066049,-0.0156438,-0.00188827,28.5295
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649493,-0.739956,0.00679319,0.174865,-0.448723,0.0159809,0.285321,0.997696,-0.0659465,-0.0158089,-0.00187028,28.5461
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649548,-0.739927,0.00682191,0.174784,-0.448546,0.0160124,0.285362,0.997699,-0.0658737,-0.0159584,-0.00181245,28.5628
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649606,-0.739888,0.00685296,0.174731,-0.448379,0.0160072,0.285492,0.997699,-0.0658357,-0.0161209,-0.00176299,28.5792
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649717,-0.739822,0.00679578,0.174601,-0.448217,0.015999,0.285631,0.997697,-0.0658314,-0.016251,-0.00172888,28.5961
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649812,-0.739805,0.00657894,0.174328,-0.448035,0.0159753,0.285776,0.997694,-0.0658443,-0.0163645,-0.00168136,28.6126
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649839,-0.73986,0.00637011,0.173999,-0.44789,0.0159401,0.285883,0.997696,-0.0658091,-0.0164314,-0.00165299,28.6297
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649859,-0.739875,0.00624621,0.173863,-0.447734,0.0159127,0.286019,0.997699,-0.0657346,-0.0165177,-0.00163215,28.646
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649856,-0.739837,0.00618516,0.174041,-0.447558,0.0158913,0.286188,0.997701,-0.0656731,-0.0166292,-0.00162777,28.6628
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649843,-0.739781,0.00609681,0.174329,-0.44739,0.0158799,0.286357,0.997701,-0.065642,-0.0167603,-0.0016667,28.6798
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649824,-0.739783,0.00593344,0.174401,-0.447178,0.0158912,0.286499,0.997699,-0.0656493,-0.016864,-0.00168081,28.6965
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649858,-0.739826,0.00567921,0.174097,-0.446908,0.0159132,0.286644,0.9977,-0.0656174,-0.0169471,-0.00164163,28.7126
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649895,-0.739882,0.00548283,0.173726,-0.446727,0.015913,0.286794,0.997702,-0.0655584,-0.0170273,-0.00158604,28.7294
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649975,-0.739899,0.00529339,0.173361,-0.446549,0.0159032,0.286965,0.997701,-0.0655452,-0.0171394,-0.00156303,28.7461
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.65004,-0.739908,0.00515932,0.173081,-0.446378,0.0158884,0.287129,0.997695,-0.0656056,-0.0172527,-0.00154721,28.7634
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.650033,-0.739974,0.00508566,0.172827,-0.4462,0.0158924,0.287225,0.997687,-0.0657143,-0.0173339,-0.00150616,28.7793
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.650007,-0.740033,0.00509942,0.172671,-0.446077,0.0158921,0.287283,0.997685,-0.0657366,-0.0173768,-0.00151067,28.7967
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649902,-0.740156,0.00517871,0.172538,-0.445897,0.0158729,0.287431,0.997679,-0.0657931,-0.0174605,-0.00161218,28.8127
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649781,-0.740269,0.00528627,0.172505,-0.445728,0.015869,0.28758,0.997674,-0.0658487,-0.0175153,-0.00177965,28.83
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649664,-0.740376,0.00540069,0.172481,-0.445575,0.0158882,0.287726,0.997672,-0.0658846,-0.0175204,-0.00184347,28.846
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649618,-0.740432,0.00556402,0.172414,-0.445419,0.0159486,0.287872,0.997673,-0.0658855,-0.0174702,-0.00179794,28.863
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649661,-0.740432,0.00572889,0.172247,-0.44526,0.015995,0.288041,0.997677,-0.065851,-0.0173786,-0.00170607,28.8794
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649696,-0.740472,0.00579748,0.171937,-0.445154,0.0159827,0.28818,0.997679,-0.0658365,-0.0173171,-0.00165913,28.8965
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649755,-0.740483,0.0057599,0.171668,-0.44505,0.0159672,0.288333,0.997679,-0.0658385,-0.0173018,-0.00163564,28.9127
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649788,-0.740506,0.00565625,0.171448,-0.444968,0.015967,0.288456,0.997678,-0.0658524,-0.0173249,-0.00158231,28.9296
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649745,-0.74059,0.00561133,0.171251,-0.444915,0.0159859,0.28853,0.997673,-0.0659222,-0.0173438,-0.00153313,28.9458
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649698,-0.740682,0.00566237,0.171031,-0.444864,0.0159981,0.28863,0.997667,-0.0660117,-0.0173422,-0.00151959,28.9628
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649602,-0.740802,0.00581759,0.170865,-0.44481,0.015998,0.288771,0.997661,-0.0661008,-0.0173285,-0.00151946,28.9792
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.64945,-0.740946,0.00606047,0.170814,-0.444768,0.0159956,0.288916,0.99766,-0.0661326,-0.0173035,-0.00150253,28.9961
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649348,-0.741011,0.00631532,0.170912,-0.444718,0.0159873,0.289089,0.99766,-0.0661292,-0.0172756,-0.00142663,29.0125
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,-0.224359,-0.801341,0.260791,0.649321,-0.741036,0.00644972,0.1709,-0.444672,0.0159784,0.289231,0.997663,-0.0660903,-0.0172803,-0.0013604,29.0295
